-0.011	0	0.12	-0.011	0	0.099	0.00941	0.011	0	0.099	0.00368	-0.011	0	0.09636	0.00458	0	0	0	0	0	0	0	0
-0.008	0	0.12	-0.011	0	0.099	0.00797	0.011	0	0.099	0.00308	-0.008	0	0.09563	0.06691	0	0	0	0	0	0	0	0
-0.005	0	0.12	-0.011	0	0.099	0.00898	0.011	0	0.099	0.00245	-0.005	0	0.09297	0.14451	0	0	0	0	0	0	0	0
-0.002	0	0.12	-0.011	0	0.099	0.00922	0.011	0	0.099	0.00182	-0.002	0	0.0903	0.19885	0	0	0	0	0	0	0	0
0	0	0.12	-0.011	0	0.099	0.00909	0.011	0	0.099	0.00152	0	0	0.08909	0.19172	0	0	0	0	0	0	0	0
-0.011	0	0.14	-0.011	0	0.099	0.00363	0.011	0	0.099	0.00271	-0.011	0	0.09624	0.00213	0	0	0	0	0	0	0	0
-0.008	0	0.14	-0.011	0	0.099	0.00297	0.011	0	0.099	0.00248	-0.008	0	0.09527	0.03147	0	0	0	0	0	0	0	0
-0.005	0	0.14	-0.011	0	0.099	0.0033	0.011	0	0.099	0.0022	-0.005	0	0.0926	0.07862	0	0	0	0	0	0	0	0
-0.002	0	0.14	-0.011	0	0.099	0.00349	0.011	0	0.099	0.00187	-0.002	0	0.09042	0.12246	0	0	0	0	0	0	0	0
0	0	0.14	-0.011	0	0.099	0.0036	0.011	0	0.099	0.00168	0	0	0.0897	0.1289	0	0	0	0	0	0	0	0
-0.011	0	0.16	-0.011	0	0.099	0.00217	0.011	0	0.099	0.00191	-0.011	0	0.09624	0.00135	0	0	0	0	0	0	0	0
-0.008	0	0.16	-0.011	0	0.099	0.00175	0.011	0	0.099	0.00182	-0.008	0	0.09502	0.02015	0	0	0	0	0	0	0	0
-0.005	0	0.16	-0.011	0	0.099	0.00191	0.011	0	0.099	0.00168	-0.005	0	0.09224	0.05275	0	0	0	0	0	0	0	0
-0.002	0	0.16	-0.011	0	0.099	0.00201	0.011	0	0.099	0.0015	-0.002	0	0.09006	0.08637	0	0	0	0	0	0	0	0
0	0	0.16	-0.011	0	0.099	0.00208	0.011	0	0.099	0.00139	0	0	0.08945	0.09327	0	0	0	0	0	0	0	0
-0.011	0	0.18	-0.011	0	0.099	0.00155	0.011	0	0.099	0.00145	-0.011	0	0.09611	9.86267E-4	0	0	0	0	0	0	0	0
-0.008	0	0.18	-0.011	0	0.099	0.00123	0.011	0	0.099	0.00139	-0.008	0	0.0949	0.01471	0	0	0	0	0	0	0	0
-0.005	0	0.18	-0.011	0	0.099	0.00132	0.011	0	0.099	0.00132	-0.005	0	0.09212	0.03927	0	0	0	0	0	0	0	0
-0.002	0	0.18	-0.011	0	0.099	0.00139	0.011	0	0.099	0.0012	-0.002	0	0.08982	0.06645	0	0	0	0	0	0	0	0
0	0	0.18	-0.011	0	0.099	0.00144	0.011	0	0.099	0.00113	0	0	0.08933	0.07237	0	0	0	0	0	0	0	0
-0.011	0	0.2	-0.011	0	0.099	0.00119	0.011	0	0.099	0.00116	-0.011	0	0.09611	7.74032E-4	0	0	0	0	0	0	0	0
-0.008	0	0.2	-0.011	0	0.099	9.61298E-4	0.011	0	0.099	0.00113	-0.008	0	0.09478	0.01175	0	0	0	0	0	0	0	0
-0.005	0	0.2	-0.011	0	0.099	0.00102	0.011	0	0.099	0.00108	-0.005	0	0.092	0.0317	0	0	0	0	0	0	0	0
-0.002	0	0.2	-0.011	0	0.099	0.00107	0.011	0	0.099	9.92509E-4	-0.002	0	0.0897	0.05415	0	0	0	0	0	0	0	0
0	0	0.2	-0.011	0	0.099	0.0011	0.011	0	0.099	9.42572E-4	0	0	0.08909	0.05996	0	0	0	0	0	0	0	0
-0.01293	0	0.09952	-0.0115	0	0.09914	0.33235	0.011	0	0.099	4.68165E-4	-0.00895	0	0.09598	0.20298	-0.00907	-0.00292	0.09752	0.35479	-0.00907	0.00292	0.09752	0.35479
-0.0139	0	0.09978	-0.01136	0	0.0991	0.17139	0.011	0	0.099	7.42821E-4	-0.00915	0	0.09575	0.27849	-0.00921	-0.0031	0.0975	0.18524	-0.00921	0.0031	0.0975	0.18524
-0.01486	0	0.10004	-0.01128	0	0.09908	0.10864	0.011	0	0.099	9.73783E-4	-0.00932	0	0.09555	0.24059	-0.00932	-0.00326	0.09748	0.20129	-0.00932	0.00326	0.09748	0.20129
-0.01583	0	0.10029	-0.01123	0	0.09906	0.07708	0.011	0	0.099	0.00115	-0.00947	0	0.09535	0.19172	-0.00941	-0.0034	0.09745	0.19476	-0.00941	0.0034	0.09745	0.19476
-0.0168	0	0.10055	-0.01119	0	0.09905	0.05908	0.011	0	0.099	0.00128	-0.00961	0	0.09518	0.15031	-0.00948	-0.00353	0.09743	0.1987	-0.00948	0.00353	0.09743	0.1987
